,price,beds,baths,area,lat,lon,yearBuilt,homeType,neighborhood,coords,line,station,stationDistance,Andersonville,Archer Heights,Armour Square,Ashburn,Auburn Gresham,Austin,Avalon Park,Avondale,Belmont Cragin,Beverly,Boystown,Bridgeport,Brighton Park,Bucktown,Burnside,Calumet Heights,Chatham,Chicago Lawn,Chinatown,Clearing,Douglas,Dunning,East Village,Edgewater,Edison Park,Englewood,Fuller Park,Gage Park,Galewood,Garfield Park,Garfield Ridge,Gold Coast,Grand Boulevard,Grand Crossing,Greektown,Hermosa,Humboldt Park,Hyde Park,Irving Park,Jefferson Park,Kenwood,Lake View,Lincoln Park,Lincoln Square,"Little Italy, UIC",Little Village,Logan Square,Loop,Lower West Side,Magnificent Mile,Mckinley Park,Montclare,Morgan Park,Mount Greenwood,Near South Side,New City,North Center,North Lawndale,North Park,Norwood Park,O'Hare,Oakland,Old Town,Portage Park,Printers Row,Pullman,River North,Rogers Park,Roseland,Rush & Division,"Sauganash,Forest Glen",Sheffield & DePaul,South Shore,Streeterville,Ukrainian Village,United Center,Uptown,Washington Heights,Washington Park,West Elsdon,West Lawn,West Loop,West Pullman,West Ridge,West Town,Wicker Park,Woodlawn,Wrigleyville,CONDO,MULTI_FAMILY,SINGLE_FAMILY,TOWNHOUSE
465,119900.0,3.0,2.0,1090.0,41.670153,-87.625677,1949,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.669437675929733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
466,85000.0,4.0,2.0,1000.0,41.678447,-87.661037,1970,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.926535331013177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
469,182900.0,3.0,2.0,1337.0,41.662478,-87.638633,1948,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.869627568950644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
471,149900.0,5.0,2.0,2000.0,41.671412,-87.656665,1952,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,5.186024425703719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
472,100000.0,3.0,1.0,1228.0,41.667645,-87.630389,1941,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.086363691993935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
473,82765.0,3.0,1.0,1190.0,41.678762,-87.624796,1961,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.029706829524914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
474,89900.0,4.0,2.0,1856.0,41.677326,-87.633118,1924,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.559394259136047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
475,119900.0,3.0,2.0,1200.0,41.667129,-87.632777,1910,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.245552672368065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
477,164900.0,3.0,1.0,960.0,41.679675,-87.659889,1967,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.782354532608426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
479,29950.0,3.0,1.0,1032.0,41.67694,-87.624732,1904,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.1521392268414523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
480,35000.0,3.0,2.0,1197.0,41.66812,-87.635209,1900,MULTI_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.30300386122608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
482,158900.0,3.0,2.0,1350.0,41.671086,-87.622057,1910,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.6617334254413345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
483,125000.0,6.0,2.0,1050.0,41.68081,-87.633923,1905,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.36057437903634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
485,169900.0,5.0,2.0,1218.0,41.670433,-87.626892,1947,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.712984757251786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
486,49900.0,4.0,2.0,1402.0,41.675632,-87.630134,1904,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.5219182911180833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
487,54900.0,4.0,2.0,1496.0,41.680903,-87.646535,1903,MULTI_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.006668386059142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
488,140000.0,5.0,2.0,3480.0,41.676749,-87.633091,1920,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.5978222678087834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
489,115000.0,3.0,1.0,1068.0,41.665442,-87.633824,1950,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.416172203899938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
490,113161.0,3.0,1.0,960.0,41.66222,-87.635043,1948,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.701644790990001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
491,114900.0,3.0,1.0,1100.0,41.680725,-87.633201,1920,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.3290866485627286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
492,180000.0,4.0,3.0,927.0,41.666079,-87.623168,1948,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.9498011654044447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
493,75000.0,5.0,2.0,1332.0,41.68119,-87.636348,1924,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.459809020367209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
495,115665.0,4.0,1.0,1074.0,41.666194,-87.62914,1953,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.121874727895776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
496,100000.0,3.0,1.0,1634.0,41.681021,-87.632015,1889,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.247295922933777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
497,127500.0,3.0,2.0,1170.0,41.678455,-87.645934,1966,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.144562328123667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
499,13000.0,1.0,1.0,2018.0,41.677951,-87.629882,1885,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.3488261312331704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
500,84900.0,3.0,2.0,1154.0,41.67295,-87.634877,1926,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.9524466637081317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
502,189900.0,3.0,2.0,1800.0,41.680672,-87.659401,1966,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.68827138681687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
506,64855.0,3.0,1.5,1142.0,41.675037,-87.637861,1910,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.9627959990138866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
507,85000.0,2.0,1.0,4089.0,41.662156,-87.644175,1950,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,5.178665913131026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
509,165000.0,4.0,2.0,1077.0,41.668056,-87.634016,1958,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.245686213654323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
510,119000.0,3.0,2.0,1014.0,41.6714,-87.640841,1962,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.368038699066503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
511,54900.0,3.0,2.0,1452.0,41.676669,-87.631369,1906,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.5142461627929453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
512,23900.0,2.0,2.0,1156.0,41.664578,-87.637506,1922,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.666352063458305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
514,178900.0,5.0,2.0,1800.0,41.680501,-87.653826,1961,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.411639351215344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
515,59000.0,5.0,3.0,1800.0,41.678658,-87.63746,1905,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.692110433151605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
519,139900.0,4.0,2.0,1040.0,41.671873,-87.636556,1957,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.113662897914744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
520,90000.0,3.0,3.0,1452.0,41.671678,-87.630539,1900,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.815773650409613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
521,93900.0,3.0,1.0,1006.0,41.680696,-87.631496,1920,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.2428755812872074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
522,113900.0,3.0,1.0,1004.0,41.680512,-87.631491,1924,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.2553164912709245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
523,139900.0,3.0,2.0,1120.0,41.679699,-87.658155,1960,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.690983068981943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
524,45900.0,3.0,2.0,1142.0,41.671796,-87.647441,1949,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,4.682219492904518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
525,13250.0,2.0,1.0,1078.0,41.678828,-87.623761,1924,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.039250330833018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
526,105000.0,3.0,2.0,1200.0,41.676684,-87.624724,1932,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.169392908545442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
528,28500.0,5.0,3.0,2107.0,41.678449,-87.63917,1895,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.7950109539266057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
529,179900.0,4.0,3.0,2112.0,41.673472,-87.628881,2007,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.606163512992254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
530,79900.0,2.0,1.0,1124.0,41.671382,-87.624518,1939,SINGLE_FAMILY,West Pullman,POINT (-87.62441474538349 41.72237598330533),Red Line,95/Dan Ryan,3.5246459425332155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
